startAt,excludedAt,profile,capPercent,rangePolicy,available,pnlUSDG,alphaUSDG,deltaSameCapUSDG,entries,exits,recenters,recenterSwaps,gasUSDG,feesUSDG,meanDeployedPercent,outsideMinutes,lateExitSeconds,invalid
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,saved_fork_costs,70.0,preserve_tokens,True,-8.361973,-5.15524,0.0,4,4,0,0,4.203872,1.199401,79.05985305777777,0.0,0,
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,saved_fork_costs,70.0,net_swap,True,-8.361973,-5.15524,0.0,4,4,0,0,4.203872,1.199401,79.05985305777777,0.0,0,
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,saved_fork_costs,80.0,hold_range,True,-5.830953,-2.62422,0.0,1,1,0,0,1.050968,0.362931,79.38020063907044,150.56666666666666,0,
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,saved_fork_costs,80.0,preserve_tokens,True,-10.784995,-7.578262,-4.954042,2,2,3,0,6.772849,0.824072,45.658754654285936,3.05,0,
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,saved_fork_costs,80.0,net_swap,True,-12.586546,-9.379813,-6.755593,1,1,4,4,9.112571,1.482602,80.08997662309369,3.05,0,
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,double_gas_half_fees,60.0,hold_range,True,-15.024603,-11.566724,0.0,5,5,0,0,10.50968,0.482377,77.56741383181127,0.0,0,
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,double_gas_half_fees,60.0,preserve_tokens,True,-15.024603,-11.566724,0.0,5,5,0,0,10.50968,0.482377,77.56741383181127,0.0,0,
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,double_gas_half_fees,60.0,net_swap,True,-15.024603,-11.566724,0.0,5,5,0,0,10.50968,0.482377,77.56741383181127,0.0,0,
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,double_gas_half_fees,70.0,hold_range,True,-13.156837,-9.698958,0.0,4,4,0,0,8.407744,0.598558,79.13914569777778,0.0,0,
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,double_gas_half_fees,70.0,preserve_tokens,True,-13.156837,-9.698958,0.0,4,4,0,0,8.407744,0.598558,79.13914569777778,0.0,0,
